country_code,year,house_price_real,country_name
CHE,2007,75.2092586767487,Switzerland
CHE,2008,76.7518163494172,Switzerland
CHE,2009,77.7002045519904,Switzerland
CHE,2010,79.5963702494927,Switzerland
CHE,2011,85.1600796791224,Switzerland
CHE,2012,90.1586566039534,Switzerland
CHE,2013,93.3243243979111,Switzerland
CHE,2014,96.0042673051661,Switzerland
CHE,2015,100.0,Switzerland
CHE,2016,101.828518570046,Switzerland
CHE,2017,103.047793895354,Switzerland
CHE,2018,104.965797811788,Switzerland
CHE,2019,109.192413249256,Switzerland
CHE,2020,114.371852258743,Switzerland
CHE,2021,121.872142450213,Switzerland
CHE,2022,128.049309980826,Switzerland
CHE,2023,128.288728416254,Switzerland
CHE,2024,130.509113981311,Switzerland
CHE,2025,136.36919591614,Switzerland
DEU,2000,104.202884591204,Germany
DEU,2001,102.159218923179,Germany
DEU,2002,99.2836811158389,Germany
DEU,2003,97.9482756133043,Germany
DEU,2004,95.2488659342148,Germany
DEU,2005,95.2414494063273,Germany
DEU,2006,93.7281830699494,Germany
DEU,2007,89.9809804939644,Germany
DEU,2008,89.3968939742756,Germany
DEU,2009,90.218813948374,Germany
DEU,2010,89.6672572528024,Germany
DEU,2011,90.981585610063,Germany
DEU,2012,92.6726625363222,Germany
DEU,2013,94.0935478594497,Germany
DEU,2014,95.9972892466541,Germany
DEU,2015,100.0,Germany
DEU,2016,106.749868417825,Germany
DEU,2017,111.412569397887,Germany
DEU,2018,116.841032432503,Germany
DEU,2019,121.841657338992,Germany
DEU,2020,130.561361148528,Germany
DEU,2021,141.066945295323,Germany
DEU,2022,140.290004213108,Germany
DEU,2023,120.389617453229,Germany
DEU,2024,115.781662813791,Germany
DEU,2025,116.496823016517,Germany
DNK,2000,69.4620563334926,Denmark
DNK,2001,71.8613380181991,Denmark
DNK,2002,73.064254696524,Denmark
DNK,2003,75.7750725542537,Denmark
DNK,2004,83.0982305474442,Denmark
DNK,2005,98.0169699867796,Denmark
DNK,2006,118.976834554869,Denmark
DNK,2007,120.109232193462,Denmark
DNK,2008,110.465328752943,Denmark
DNK,2009,95.9538466510329,Denmark
DNK,2010,96.3287999014011,Denmark
DNK,2011,92.5632910550273,Denmark
DNK,2012,88.0427221731609,Denmark
DNK,2013,90.7713063128434,Denmark
DNK,2014,93.6164657583721,Denmark
DNK,2015,100.0,Denmark
DNK,2016,104.471243424505,Denmark
DNK,2017,108.602942218545,Denmark
DNK,2018,112.835251756724,Denmark
DNK,2019,114.42243336686,Denmark
DNK,2020,119.148264011416,Denmark
DNK,2021,130.447704876609,Denmark
DNK,2022,126.791607343672,Denmark
DNK,2023,118.348240420738,Denmark
DNK,2024,120.327889182955,Denmark
DNK,2025,126.29385099907,Denmark
FIN,2000,76.786055313857,Finland
FIN,2001,73.7000812103975,Finland
FIN,2002,76.8582199255311,Finland
FIN,2003,80.928343891772,Finland
FIN,2004,87.2900626659645,Finland
FIN,2005,93.2094697628849,Finland
FIN,2006,98.3296755939363,Finland
FIN,2007,102.157395622301,Finland
FIN,2008,99.5998102678423,Finland
FIN,2009,99.1439684810786,Finland
FIN,2010,103.9320439587,Finland
FIN,2011,103.796103579273,Finland
FIN,2012,103.383107066586,Finland
FIN,2013,102.119588466131,Finland
FIN,2014,100.462252836855,Finland
FIN,2015,100.0,Finland
FIN,2016,101.130673684777,Finland
FIN,2017,101.189639670501,Finland
FIN,2018,100.823573513734,Finland
FIN,2019,100.263581678315,Finland
FIN,2020,101.641322437844,Finland
FIN,2021,104.019028315908,Finland
FIN,2022,98.6944839606488,Finland
FIN,2023,88.665200404065,Finland
FIN,2024,85.0276735097477,Finland
FIN,2025,82.0068760640497,Finland
FRA,2000,59.0639018360447,France
FRA,2001,62.5979171410444,France
FRA,2002,67.4681126683199,France
FRA,2003,74.3051280338475,France
FRA,2004,83.6646728129977,France
FRA,2005,94.8875737414924,France
FRA,2006,104.111451008452,France
FRA,2007,108.858492889917,France
FRA,2008,106.886373137002,France
FRA,2009,100.858751270829,France
FRA,2010,104.824036856325,France
FRA,2011,109.076762198312,France
FRA,2012,107.065950409056,France
FRA,2013,104.198656438112,France
FRA,2014,102.179901915096,France
FRA,2015,100.0,France
FRA,2016,100.706591237562,France
FRA,2017,102.953766694377,France
FRA,2018,104.084749264731,France
FRA,2019,106.645660256523,France
FRA,2020,111.572988503265,France
FRA,2021,117.422227961427,France
FRA,2022,119.076545361032,France
FRA,2023,110.621828329009,France
FRA,2024,103.797263035172,France
FRA,2025,103.500458610559,France
GBR,2000,58.7407284373284,United Kingdom
GBR,2001,62.9957993468188,United Kingdom
GBR,2002,72.5389687676499,United Kingdom
GBR,2003,82.7773890903771,United Kingdom
GBR,2004,90.8042413153753,United Kingdom
GBR,2005,95.2678897169912,United Kingdom
GBR,2006,99.6471821203838,United Kingdom
GBR,2007,107.937080502226,United Kingdom
GBR,2008,99.1363814727095,United Kingdom
GBR,2009,89.4275361145332,United Kingdom
GBR,2010,93.7411371641265,United Kingdom
GBR,2011,88.8868169942307,United Kingdom
GBR,2012,87.8043166394557,United Kingdom
GBR,2013,88.0941099778396,United Kingdom
GBR,2014,94.0273014704597,United Kingdom
GBR,2015,100.0,United Kingdom
GBR,2016,105.662399968677,United Kingdom
GBR,2017,108.534812960441,United Kingdom
GBR,2018,109.817549359177,United Kingdom
GBR,2019,109.369164153467,United Kingdom
GBR,2020,112.040776356038,United Kingdom
GBR,2021,118.00962650289,United Kingdom
GBR,2022,118.837965380996,United Kingdom
GBR,2023,111.430225502476,United Kingdom
GBR,2024,108.97903837824,United Kingdom
GBR,2025,108.411970760528,United Kingdom
ISR,2000,68.8619413750229,Israel
ISR,2001,65.9323329711169,Israel
ISR,2002,66.2555690336322,Israel
ISR,2003,62.4402802206354,Israel
ISR,2004,61.7203422910045,Israel
ISR,2005,60.9378737762676,Israel
ISR,2006,59.8736851156351,Israel
ISR,2007,58.2681190715775,Israel
ISR,2008,60.1684809932199,Israel
ISR,2009,66.7100500817425,Israel
ISR,2010,76.550492387224,Israel
ISR,2011,82.1031449444037,Israel
ISR,2012,83.1343705401028,Israel
ISR,2013,88.841851077805,Israel
ISR,2014,94.0828151969429,Israel
ISR,2015,100.0,Israel
ISR,2016,108.508269304893,Israel
ISR,2017,112.804435330737,Israel
ISR,2018,110.993742331865,Israel
ISR,2019,112.339384277944,Israel
ISR,2020,116.350035109653,Israel
ISR,2021,124.380270952881,Israel
ISR,2022,138.995612409889,Israel
ISR,2023,136.532851243519,Israel
ISR,2024,138.819134331747,Israel
ISR,2025,138.562041570989,Israel
ITA,2000,93.8011812458608,Italy
ITA,2001,98.9332427967184,Italy
ITA,2002,105.343201082833,Italy
ITA,2003,112.711891809651,Italy
ITA,2004,120.913745086238,Italy
ITA,2005,127.278339261191,Italy
ITA,2006,131.835743676704,Italy
ITA,2007,135.535810324571,Italy
ITA,2008,133.616963606232,Italy
ITA,2009,129.290730578056,Italy
ITA,2010,126.699166154999,Italy
ITA,2011,124.802269625916,Italy
ITA,2012,118.426629903324,Italy
ITA,2013,109.529399896354,Italy
ITA,2014,104.100486478815,Italy
ITA,2015,100.0,Italy
ITA,2016,99.7309442316127,Italy
ITA,2017,97.3497752292371,Italy
ITA,2018,95.5382960480327,Italy
ITA,2019,94.5929724563754,Italy
ITA,2020,96.1396898688357,Italy
ITA,2021,97.1699872912697,Italy
ITA,2022,94.4955770122293,Italy
ITA,2023,91.1037602535664,Italy
ITA,2024,92.4135816758682,Italy
ITA,2025,94.7649139039627,Italy
JPN,2000,126.504649803155,Japan
JPN,2001,122.594332389042,Japan
JPN,2002,117.755151855324,Japan
JPN,2003,111.594425495047,Japan
JPN,2004,105.397752512696,Japan
JPN,2005,101.112897710226,Japan
JPN,2006,98.1525841875514,Japan
JPN,2007,97.495050485491,Japan
JPN,2008,97.347755455076,Japan
JPN,2009,93.7816187095517,Japan
JPN,2010,96.5804241671321,Japan
JPN,2011,97.1613923877143,Japan
JPN,2012,96.8998345528184,Japan
JPN,2013,98.658069729118,Japan
JPN,2014,98.2096182921561,Japan
JPN,2015,100.0,Japan
JPN,2016,102.514846609979,Japan
JPN,2017,104.645155542743,Japan
JPN,2018,105.917299087432,Japan
JPN,2019,106.67628499329,Japan
JPN,2020,105.849779258197,Japan
JPN,2021,111.060860696317,Japan
JPN,2022,116.51308488433,Japan
JPN,2023,116.071268953436,Japan
JPN,2024,116.371779438497,Japan
JPN,2025,118.074541540785,Japan
KOR,2000,76.8046921886536,South Korea
KOR,2001,76.6755095823045,South Korea
KOR,2002,86.6510439880583,South Korea
KOR,2003,91.3421187303532,South Korea
KOR,2004,89.0852184955886,South Korea
KOR,2005,88.0230133428806,South Korea
KOR,2006,92.3925034374373,South Korea
KOR,2007,99.6480054699598,South Korea
KOR,2008,102.075386407014,South Korea
KOR,2009,100.330356699213,South Korea
KOR,2010,100.038257188858,South Korea
KOR,2011,101.153878633846,South Korea
KOR,2012,100.100091660729,South Korea
KOR,2013,97.9024002470379,South Korea
KOR,2014,98.2027891127548,South Korea
KOR,2015,100.0,South Korea
KOR,2016,100.29259784809,South Korea
KOR,2017,99.5476432142691,South Korea
KOR,2018,99.5209482276238,South Korea
KOR,2019,98.5311136504723,South Korea
KOR,2020,100.882411741598,South Korea
KOR,2021,107.037956894377,South Korea
KOR,2022,104.687139934216,South Korea
KOR,2023,93.9717033573611,South Korea
KOR,2024,92.1490159542117,South Korea
NLD,2000,104.608633084051,Netherlands
NLD,2001,112.533921140036,Netherlands
NLD,2002,115.556467857178,Netherlands
NLD,2003,116.909139535034,Netherlands
NLD,2004,120.196302550663,Netherlands
NLD,2005,122.679849979408,Netherlands
NLD,2006,124.433957618027,Netherlands
NLD,2007,127.70054601951,Netherlands
NLD,2008,127.499446656637,Netherlands
NLD,2009,123.180222250635,Netherlands
NLD,2010,119.174018608846,Netherlands
NLD,2011,113.665477252616,Netherlands
NLD,2012,104.91268520004,Netherlands
NLD,2013,96.7337074395432,Netherlands
NLD,2014,96.6719904161966,Netherlands
NLD,2015,100.0,Netherlands
NLD,2016,104.544327810094,Netherlands
NLD,2017,110.793946965498,Netherlands
NLD,2018,118.646440986573,Netherlands
NLD,2019,124.339880903812,Netherlands
NLD,2020,131.570439433579,Netherlands
NLD,2021,144.350776063679,Netherlands
NLD,2022,152.24622630661,Netherlands
NLD,2023,139.537092705116,Netherlands
NLD,2024,147.078228563593,Netherlands
NOR,2000,51.7565240143293,Norway
NOR,2001,54.1368923569075,Norway
NOR,2002,56.0665339534356,Norway
NOR,2003,55.4561549264362,Norway
NOR,2004,60.4393349447276,Norway
NOR,2005,64.7783384932319,Norway
NOR,2006,72.4311219896184,Norway
NOR,2007,80.7136475515615,Norway
NOR,2008,77.4196411827913,Norway
NOR,2009,77.1693352076792,Norway
NOR,2010,82.0221137957358,Norway
NOR,2011,87.8294816843748,Norway
NOR,2012,93.0485692462035,Norway
NOR,2013,95.123377511313,Norway
NOR,2014,95.9703346901441,Norway
NOR,2015,100.0,Norway
NOR,2016,104.443081708176,Norway
NOR,2017,108.023925978594,Norway
NOR,2018,107.775714109813,Norway
NOR,2019,108.778296160974,Norway
NOR,2020,112.25662387542,Norway
NOR,2021,121.527254468057,Norway
NOR,2022,122.189741808012,Norway
NOR,2023,115.393521549487,Norway
NOR,2024,114.575148034114,Norway
NOR,2025,117.243272366192,Norway
NZL,2000,44.5213959548083,New Zealand
NZL,2001,44.4286005327686,New Zealand
NZL,2002,48.1151243265344,New Zealand
NZL,2003,57.2422936954192,New Zealand
NZL,2004,66.5841537257032,New Zealand
NZL,2005,74.5673645603735,New Zealand
NZL,2006,79.7394279998302,New Zealand
NZL,2007,87.0104766625115,New Zealand
NZL,2008,80.2128503589449,New Zealand
NZL,2009,76.8882390214142,New Zealand
NZL,2010,77.4175009913783,New Zealand
NZL,2011,75.7792382651104,New Zealand
NZL,2012,78.5622462444549,New Zealand
NZL,2013,84.9315342241695,New Zealand
NZL,2014,89.6523462988467,New Zealand
NZL,2015,100.0,New Zealand
NZL,2016,113.435061123832,New Zealand
NZL,2017,118.941469567393,New Zealand
NZL,2018,121.625305040587,New Zealand
NZL,2019,123.388058416207,New Zealand
NZL,2020,133.79695824805,New Zealand
NZL,2021,164.264244592124,New Zealand
NZL,2022,155.665606190261,New Zealand
NZL,2023,137.946696112392,New Zealand
NZL,2024,134.656082817482,New Zealand
NZL,2025,129.622491063914,New Zealand
SWE,2000,43.4117872079357,Sweden
SWE,2001,45.8740569274246,Sweden
SWE,2002,47.9620122674716,Sweden
SWE,2003,50.1487185808746,Sweden
SWE,2004,54.5786432261975,Sweden
SWE,2005,58.9533537839045,Sweden
SWE,2006,65.7003352298747,Sweden
SWE,2007,72.9593332391319,Sweden
SWE,2008,71.707637152233,Sweden
SWE,2009,72.4753972305744,Sweden
SWE,2010,77.2390796559841,Sweden
SWE,2011,78.1374025598609,Sweden
SWE,2012,78.730625321842,Sweden
SWE,2013,82.3208429823518,Sweden
SWE,2014,89.3133954379567,Sweden
SWE,2015,100.0,Sweden
SWE,2016,107.310518150311,Sweden
SWE,2017,112.46573274861,Sweden
SWE,2018,108.691360833005,Sweden
SWE,2019,109.148358011586,Sweden
SWE,2020,112.765778711251,Sweden
SWE,2021,121.513255596186,Sweden
SWE,2022,118.025381840882,Sweden
SWE,2023,104.743353784592,Sweden
SWE,2024,101.806078435751,Sweden
SWE,2025,100.203792752288,Sweden
USA,2000,86.4918715977516,United States
USA,2001,90.6344272950525,United States
USA,2002,95.7218284831015,United States
USA,2003,100.909803098089,United States
USA,2004,107.736047073601,United States
USA,2005,115.676624199018,United States
USA,2006,119.065904555269,United States
USA,2007,115.980587029838,United States
USA,2008,103.40669716002,United States
USA,2009,97.4677192754907,United States
USA,2010,92.9232798090094,United States
USA,2011,86.7084351031203,United States
USA,2012,87.4034497435968,United States
USA,2013,92.2047501113473,United States
USA,2014,95.3090240779377,United States
USA,2015,100.0,United States
USA,2016,104.4945971743,United States
USA,2017,108.965995265205,United States
USA,2018,113.250231520419,United States
USA,2019,117.232787393591,United States
USA,2020,124.995342119674,United States
USA,2021,139.870960382026,United States
USA,2022,148.83813626057,United States
USA,2023,150.032864041238,United States
USA,2024,154.038826804765,United States
USA,2025,154.439153301953,United States
