date,geography,population
2006-01-01,Saskatchewan,992246.0
2006-04-01,Saskatchewan,991231.0
2006-07-01,Saskatchewan,992313.0
2006-10-01,Saskatchewan,993359.0
2007-01-01,Saskatchewan,995170.0
2007-04-01,Saskatchewan,997541.0
2007-07-01,Saskatchewan,1002074.0
2007-10-01,Saskatchewan,1007305.0
2008-01-01,Saskatchewan,1010279.0
2008-04-01,Saskatchewan,1013449.0
2008-07-01,Saskatchewan,1017368.0
2008-10-01,Saskatchewan,1022511.0
2009-01-01,Saskatchewan,1025946.0
2009-04-01,Saskatchewan,1029862.0
2009-07-01,Saskatchewan,1034791.0
2009-10-01,Saskatchewan,1039530.0
2010-01-01,Saskatchewan,1042936.0
2010-04-01,Saskatchewan,1046779.0
2010-07-01,Saskatchewan,1051426.0
2010-10-01,Saskatchewan,1056102.0
2011-01-01,Saskatchewan,1058969.0
2011-04-01,Saskatchewan,1061484.0
2011-07-01,Saskatchewan,1065661.0
2011-10-01,Saskatchewan,1069950.0
2012-01-01,Saskatchewan,1073565.0
2012-04-01,Saskatchewan,1077170.0
2012-07-01,Saskatchewan,1083005.0
2012-10-01,Saskatchewan,1088177.0
2013-01-01,Saskatchewan,1090738.0
2013-04-01,Saskatchewan,1093549.0
2013-07-01,Saskatchewan,1098868.0
2013-10-01,Saskatchewan,1102832.0
2014-01-01,Saskatchewan,1105444.0
2014-04-01,Saskatchewan,1108674.0
2014-07-01,Saskatchewan,1111989.0
2014-10-01,Saskatchewan,1115184.0
2015-01-01,Saskatchewan,1117137.0
2015-04-01,Saskatchewan,1117736.0
2015-07-01,Saskatchewan,1122210.0
2015-10-01,Saskatchewan,1125588.0
2016-01-01,Saskatchewan,1128160.0
2016-04-01,Saskatchewan,1131285.0
2016-07-01,Saskatchewan,1135496.0
2016-10-01,Saskatchewan,1139492.0
2017-01-01,Saskatchewan,1141537.0
2017-04-01,Saskatchewan,1143829.0
2017-07-01,Saskatchewan,1147315.0
2017-10-01,Saskatchewan,1151044.0
2018-01-01,Saskatchewan,1152366.0
2018-04-01,Saskatchewan,1153530.0
2018-07-01,Saskatchewan,1156210.0
2018-10-01,Saskatchewan,1159648.0
2019-01-01,Saskatchewan,1161529.0
2019-04-01,Saskatchewan,1161787.0
2019-07-01,Saskatchewan,1164223.0
2019-10-01,Saskatchewan,1167271.0
2020-01-01,Saskatchewan,1169426.0
2020-04-01,Saskatchewan,1169038.0
2020-07-01,Saskatchewan,1167386.0
2020-10-01,Saskatchewan,1165963.0
2021-01-01,Saskatchewan,1166348.0
2021-04-01,Saskatchewan,1167711.0
2021-07-01,Saskatchewan,1167711.0
2021-10-01,Saskatchewan,1168934.0
2022-01-01,Saskatchewan,1171063.0
2022-04-01,Saskatchewan,1173461.0
2022-07-01,Saskatchewan,1178796.0
2022-10-01,Saskatchewan,1188295.0
2023-01-01,Saskatchewan,1195840.0
2023-04-01,Saskatchewan,1201624.0
2023-07-01,Saskatchewan,1210257.0
2023-10-01,Saskatchewan,1222152.0
2024-01-01,Saskatchewan,1230316.0
2024-04-01,Saskatchewan,1238591.0
2024-07-01,Saskatchewan,1247868.0
2024-10-01,Saskatchewan,1256983.0
2025-01-01,Saskatchewan,1261524.0
2025-04-01,Saskatchewan,1264537.0
2025-07-01,Saskatchewan,1266959.0
2025-10-01,Saskatchewan,1266234.0
1951-07-01,Yukon,9000.0
1951-10-01,Yukon,9000.0
1952-01-01,Yukon,9000.0
1952-04-01,Yukon,9000.0
1952-07-01,Yukon,9000.0
1952-10-01,Yukon,9000.0
1953-01-01,Yukon,9000.0
1953-04-01,Yukon,9000.0
1953-07-01,Yukon,9000.0
1953-10-01,Yukon,9000.0
1954-01-01,Yukon,9000.0
1954-04-01,Yukon,10000.0
1954-07-01,Yukon,10000.0
1954-10-01,Yukon,10000.0
1955-01-01,Yukon,11000.0
1955-04-01,Yukon,11000.0
1955-07-01,Yukon,11000.0
1955-10-01,Yukon,12000.0
1956-01-01,Yukon,12000.0
1956-04-01,Yukon,12000.0
1956-07-01,Yukon,12000.0
1956-10-01,Yukon,12000.0
1957-01-01,Yukon,12000.0
1957-04-01,Yukon,12000.0
1957-07-01,Yukon,12000.0
1957-10-01,Yukon,13000.0
1958-01-01,Yukon,13000.0
1958-04-01,Yukon,13000.0
1958-07-01,Yukon,13000.0
1958-10-01,Yukon,13000.0
1959-01-01,Yukon,13000.0
1959-04-01,Yukon,13000.0
1959-07-01,Yukon,13000.0
1959-10-01,Yukon,13000.0
1960-01-01,Yukon,14000.0
1960-04-01,Yukon,14000.0
1960-07-01,Yukon,14000.0
1960-10-01,Yukon,14000.0
1961-01-01,Yukon,14000.0
1961-04-01,Yukon,14000.0
1961-07-01,Yukon,15000.0
1961-10-01,Yukon,15000.0
1962-01-01,Yukon,15000.0
1962-04-01,Yukon,15000.0
1962-07-01,Yukon,15000.0
1962-10-01,Yukon,15000.0
1963-01-01,Yukon,15000.0
1963-04-01,Yukon,15000.0
1963-07-01,Yukon,15000.0
1963-10-01,Yukon,15000.0
1964-01-01,Yukon,15000.0
1964-04-01,Yukon,15000.0
1964-07-01,Yukon,15000.0
1964-10-01,Yukon,15000.0
1965-01-01,Yukon,15000.0
1965-04-01,Yukon,15000.0
1965-07-01,Yukon,14000.0
1965-10-01,Yukon,15000.0
1966-01-01,Yukon,15000.0
1966-04-01,Yukon,14000.0
1966-07-01,Yukon,14000.0
1966-10-01,Yukon,15000.0
1967-01-01,Yukon,15000.0
1967-04-01,Yukon,15000.0
1967-07-01,Yukon,15000.0
1967-10-01,Yukon,15000.0
1968-01-01,Yukon,15000.0
1968-04-01,Yukon,15000.0
1968-07-01,Yukon,16000.0
1968-10-01,Yukon,16000.0
1969-01-01,Yukon,16000.0
1969-04-01,Yukon,16000.0
1969-07-01,Yukon,16000.0
1969-10-01,Yukon,16000.0
1970-01-01,Yukon,17000.0
1970-04-01,Yukon,17000.0
1970-07-01,Yukon,17000.0
1970-10-01,Yukon,17000.0
1971-01-01,Yukon,18000.0
1971-04-01,Yukon,18000.0
1971-07-01,Yukon,18991.0
1971-10-01,Yukon,19462.0
1972-01-01,Yukon,19723.0
1972-04-01,Yukon,19859.0
1972-07-01,Yukon,20143.0
1972-10-01,Yukon,20570.0
1973-01-01,Yukon,20813.0
1973-04-01,Yukon,20968.0
1973-07-01,Yukon,21148.0
1973-10-01,Yukon,20874.0
1974-01-01,Yukon,20973.0
1974-04-01,Yukon,20895.0
1974-07-01,Yukon,21069.0
1974-10-01,Yukon,21335.0
1975-01-01,Yukon,21580.0
1975-04-01,Yukon,21692.0
1975-07-01,Yukon,21908.0
1975-10-01,Yukon,22214.0
1976-01-01,Yukon,22259.0
1976-04-01,Yukon,22263.0
1976-07-01,Yukon,22441.0
1976-10-01,Yukon,22509.0
1977-01-01,Yukon,22262.0
1977-04-01,Yukon,22308.0
1977-07-01,Yukon,22462.0
1977-10-01,Yukon,22747.0
1978-01-01,Yukon,22668.0
1978-04-01,Yukon,22834.0
1978-07-01,Yukon,23157.0
1978-10-01,Yukon,23120.0
1979-01-01,Yukon,22845.0
1979-04-01,Yukon,22845.0
1979-07-01,Yukon,22972.0
1979-10-01,Yukon,23036.0
1980-01-01,Yukon,22834.0
1980-04-01,Yukon,22876.0
1980-07-01,Yukon,23019.0
1980-10-01,Yukon,23380.0
1981-01-01,Yukon,23311.0
1981-04-01,Yukon,23517.0
1981-07-01,Yukon,23880.0
1981-10-01,Yukon,24120.0
1982-01-01,Yukon,24302.0
1982-04-01,Yukon,24571.0
1982-07-01,Yukon,24668.0
1982-10-01,Yukon,24320.0
1983-01-01,Yukon,23838.0
1983-04-01,Yukon,23702.0
1983-07-01,Yukon,23664.0
1983-10-01,Yukon,23760.0
1984-01-01,Yukon,23544.0
1984-04-01,Yukon,23603.0
1984-07-01,Yukon,23921.0
1984-10-01,Yukon,24168.0
1985-01-01,Yukon,24156.0
1985-04-01,Yukon,24245.0
1985-07-01,Yukon,24375.0
1985-10-01,Yukon,24458.0
1986-01-01,Yukon,24359.0
1986-04-01,Yukon,24364.0
1986-07-01,Yukon,24430.0
1986-10-01,Yukon,24782.0
1987-01-01,Yukon,25125.0
1987-04-01,Yukon,25386.0
1987-07-01,Yukon,25706.0
1987-10-01,Yukon,25808.0
1988-01-01,Yukon,25902.0
1988-04-01,Yukon,26335.0
1988-07-01,Yukon,26653.0
1988-10-01,Yukon,26582.0
1989-01-01,Yukon,26898.0
1989-04-01,Yukon,27053.0
1989-07-01,Yukon,27167.0
1989-10-01,Yukon,27197.0
1990-01-01,Yukon,27605.0
1990-04-01,Yukon,27824.0
1990-07-01,Yukon,27957.0
1990-10-01,Yukon,28023.0
1991-01-01,Yukon,28223.0
1991-04-01,Yukon,28494.0
1991-07-01,Yukon,28871.0
1991-10-01,Yukon,29142.0
1992-01-01,Yukon,29239.0
1992-04-01,Yukon,29510.0
1992-07-01,Yukon,30084.0
1992-10-01,Yukon,30034.0
1993-01-01,Yukon,29964.0
1993-04-01,Yukon,30112.0
1993-07-01,Yukon,30337.0
1993-10-01,Yukon,30016.0
1994-01-01,Yukon,29670.0
1994-04-01,Yukon,29682.0
1994-07-01,Yukon,29684.0
1994-10-01,Yukon,29606.0
1995-01-01,Yukon,29882.0
1995-04-01,Yukon,30143.0
1995-07-01,Yukon,30442.0
1995-10-01,Yukon,30875.0
1996-01-01,Yukon,30963.0
1996-04-01,Yukon,31142.0
1996-07-01,Yukon,31387.0
1996-10-01,Yukon,31596.0
1997-01-01,Yukon,31633.0
1997-04-01,Yukon,31659.0
1997-07-01,Yukon,31797.0
1997-10-01,Yukon,31556.0
1998-01-01,Yukon,31510.0
1998-04-01,Yukon,31320.0
1998-07-01,Yukon,31149.0
1998-10-01,Yukon,30877.0
1999-01-01,Yukon,30748.0
1999-04-01,Yukon,30602.0
1999-07-01,Yukon,30785.0
1999-10-01,Yukon,30608.0
2000-01-01,Yukon,30495.0
2000-04-01,Yukon,30382.0
2000-07-01,Yukon,30431.0
2000-10-01,Yukon,30294.0
2001-01-01,Yukon,30147.0
2001-04-01,Yukon,30124.0
2001-07-01,Yukon,30160.0
2001-10-01,Yukon,30079.0
2002-01-01,Yukon,30156.0
2002-04-01,Yukon,30144.0
2002-07-01,Yukon,30339.0
2002-10-01,Yukon,30268.0
2003-01-01,Yukon,30424.0
2003-04-01,Yukon,30575.0
2003-07-01,Yukon,30943.0
2003-10-01,Yukon,31219.0
2004-01-01,Yukon,31320.0
2004-04-01,Yukon,31400.0
2004-07-01,Yukon,31455.0
2004-10-01,Yukon,31688.0
2005-01-01,Yukon,31770.0
2005-04-01,Yukon,31861.0
2005-07-01,Yukon,31901.0
2005-10-01,Yukon,32127.0
2006-01-01,Yukon,32112.0
2006-04-01,Yukon,32152.0
2006-07-01,Yukon,32272.0
2006-10-01,Yukon,32361.0
2007-01-01,Yukon,32316.0
2007-04-01,Yukon,32274.0
2007-07-01,Yukon,32555.0
2007-10-01,Yukon,32663.0
2008-01-01,Yukon,32752.0
2008-04-01,Yukon,32955.0
2008-07-01,Yukon,33084.0
2008-10-01,Yukon,33307.0
2009-01-01,Yukon,33405.0
2009-04-01,Yukon,33583.0
2009-07-01,Yukon,33733.0
2009-10-01,Yukon,34027.0
2010-01-01,Yukon,34009.0
2010-04-01,Yukon,34243.0
2010-07-01,Yukon,34598.0
2010-10-01,Yukon,34790.0
2011-01-01,Yukon,34802.0
2011-04-01,Yukon,34984.0
2011-07-01,Yukon,35366.0
2011-10-01,Yukon,35578.0
2012-01-01,Yukon,35695.0
2012-04-01,Yukon,35757.0
2012-07-01,Yukon,36151.0
2012-10-01,Yukon,36347.0
2013-01-01,Yukon,36299.0
2013-04-01,Yukon,36242.0
2013-07-01,Yukon,36454.0
2013-10-01,Yukon,36384.0
2014-01-01,Yukon,36333.0
2014-04-01,Yukon,36626.0
2014-07-01,Yukon,37085.0
2014-10-01,Yukon,37223.0
2015-01-01,Yukon,37123.0
2015-04-01,Yukon,37330.0
2015-07-01,Yukon,37669.0
2015-10-01,Yukon,37730.0
2016-01-01,Yukon,37756.0
2016-04-01,Yukon,38025.0
2016-07-01,Yukon,38549.0
2016-10-01,Yukon,38724.0
2017-01-01,Yukon,38801.0
2017-04-01,Yukon,39108.0
2017-07-01,Yukon,39533.0
2017-10-01,Yukon,39705.0
2018-01-01,Yukon,39873.0
2018-04-01,Yukon,40037.0
2018-07-01,Yukon,40403.0
2018-10-01,Yukon,40533.0
2019-01-01,Yukon,40716.0
2019-04-01,Yukon,40779.0
2019-07-01,Yukon,41187.0
2019-10-01,Yukon,41460.0
2020-01-01,Yukon,41505.0
2020-04-01,Yukon,41807.0
2020-07-01,Yukon,41958.0
2020-10-01,Yukon,42109.0
2021-01-01,Yukon,42157.0
2021-04-01,Yukon,42443.0
2021-07-01,Yukon,42961.0
2021-10-01,Yukon,43129.0
2022-01-01,Yukon,43046.0
2022-04-01,Yukon,43400.0
2022-07-01,Yukon,43869.0
2022-10-01,Yukon,44169.0
2023-01-01,Yukon,44478.0
2023-04-01,Yukon,44823.0
2023-07-01,Yukon,45419.0
2023-10-01,Yukon,45898.0
2024-01-01,Yukon,46286.0
2024-04-01,Yukon,46965.0
2024-07-01,Yukon,47595.0
2024-10-01,Yukon,47939.0
2025-01-01,Yukon,48176.0
2025-04-01,Yukon,48089.0
2025-07-01,Yukon,48278.0
2025-10-01,Yukon,48261.0
